song_mbid,artist_mbid,playcount,listeners
92b96760-c826-45f0-8613-362c83604a81,b4691384-50c3-4afd-9988-51d3ec5db65d,3191470,288755
92fdad18-fc72-4a36-804c-9c271fdb97ac,2baf3276-ed6a-4349-8d2e-f4601e7b2167,4948808,409757
92ff1ca6-8fd9-4242-bf45-ecb088da44b4,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,4749072,465477
93072fc7-a279-4f40-a0e2-664b9c26cb8d,0d79fe8e-ba27-4859-bb8c-2f255f346853,9774608,467428
930bd823-8fac-4e57-a347-0408eb3d072f,84d4283e-903a-42c4-a0d2-d3949bfa1f3f,3830995,243155
931200ce-caeb-401e-a875-c542ef929647,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,11717341,877449
9322a167-cbf7-497d-9e11-b3fe82883adf,d0c7656d-8169-4f77-9dbe-b8f24e40105d,2406784,234861
9325c23d-e466-403f-b3aa-3b81d2485a13,88d17133-abbc-42db-9526-4e2c1db60336,5730684,601654
93484aa2-0ce6-4356-9ff4-9db61e07acd5,20244d07-534f-4eff-b4d4-930878889970,14971731,1001674
93570d45-3128-4dbc-91b4-23706233453a,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,23623837,1191541
935c5a33-c2fd-41fd-92e3-d01eaa5438a6,0fabbc1d-8d94-4a61-bd1d-1099ad1e4559,4101159,320120
935e594f-f3ff-4fb1-9b25-aa1bb8a9d8d4,67f66c07-6e61-4026-ade5-7e782fad3a5d,13948902,1697453
938a22bb-ed69-40cf-95a5-69871c960532,f4b6e451-5dce-4842-a555-f793892299b3,1494731,106587
93995510-7f2f-4f5d-8b12-528289f89769,382f1005-e9ab-4684-afd4-0bdae4ee37f2,4138891,774088
939cf9ab-8c6b-4a69-9d09-094ce571ccc5,8f92558c-2baa-4758-8c38-615519e9deda,5012640,699458
93a562a5-931b-4871-891c-89e2f4755ac5,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,4167778,421669
93ae7d63-8bef-4155-ac0e-f212dea659b6,2ddd167f-5b8a-4372-b350-6ad50493bac0,19384842,1930978
93afafac-e298-4b04-a3af-4ac5d9892005,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,8485960,568892
93afbd76-7a1e-4758-8b6f-762d38e334fc,ceb3f5b7-9f1a-430f-afbe-976fdcf30482,2477689,268074
93c24f83-c572-428a-83ab-4fb3b172135c,f40856e6-079f-4a0a-916e-9e6a5e04f646,1691502,113604
93dcf9e1-b65a-35b6-adc5-c301f1655761,188711ed-c99b-439c-844a-ca831f63a727,10663249,946528
93e26b39-ca99-3b53-adfe-3577c6b5d4bf,f59c5520-5f46-4d2c-b2c4-822eabf53419,13317840,1311376
93e4875c-8a06-4b7d-96cb-8cb27f142c7d,260b6184-8828-48eb-945c-bc4cb6fc34ca,26383698,1263484
941d44cb-517b-4da8-af7b-0c1e7cbc7105,29e686ca-134e-46d5-8a5b-7193f618ff35,4404435,406616
94204a83-89aa-4055-8094-b7b6b4d770b0,9c9f1380-2516-4fc9-a3e6-f9f61941d090,4123230,504343
9433d98d-c7c8-46b6-ad7e-82037f275ce1,cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4,12615587,480400
94606a20-e936-4899-84d3-0d4b05f52fc2,e43daa78-3cf3-4cf9-bc27-af4d4e675a02,786690,187548
946dddd3-a298-4dda-ae7a-61941d06f4ac,92da4329-77a4-425c-8e92-4280110cace9,5070391,349263
94a334ac-598b-4a1a-bda5-8a8f9d7c2039,6b128dd7-e998-4edb-a4f5-400fef190445,5381785,320664
94a38384-519a-40d9-82ab-af3f4b4c4172,7eb1ce54-a355-41f9-8d68-e018b096d427,14096607,949259
94a74e97-8e17-400c-8b7c-e3b1b15c11e8,8f64d6ea-3f6c-408c-b2e0-e5334b28dae9,2851746,290938
94b94e05-747c-4ef3-9342-aa35862516aa,775ad383-ac2d-479a-af9d-b561442cb749,4275466,197268
94c42ded-fc2d-4e04-90b8-ecca0f16a8b0,f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,10456196,820967
94ceae1c-86d7-4777-831b-7862659c1b13,a0723a3c-4135-438e-85c5-012712144ede,13879840,1068378
94d3fabb-7cec-41e1-9178-64bf26b67d08,546e82a3-550b-4cf2-8cb8-595d9d32aa49,2266014,224470
94d5eee4-5433-48a4-9733-9497ba1d9a36,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,6816778,714235
94e3bcc1-0d5e-4112-a927-6afb917e76ef,968847c6-2150-419d-b14b-68c672dcde99,1331817,106044
9503fe73-0f6c-4b94-a59e-8b73d4389286,20244d07-534f-4eff-b4d4-930878889970,25333412,827870
9514bb96-9ce4-4a6c-b456-ebd967020184,66ab36ce-8f58-46fb-9284-396c2c90ecbd,8305210,346319
95600cdf-8a36-44d7-8b4e-9b212bfd3107,a9ee533f-8871-4f62-a6bb-91eb264abc90,4166943,450014
956bef91-c45d-48a4-ba7c-412468759aa8,f0e820ab-f31a-400d-9c5e-8be1c8c38726,9818163,1023461
957df7c5-9c3a-4dbc-b139-f339f2378986,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,15581251,1106410
95a87931-919e-4364-934a-24b70cf9ebff,51e90731-08c0-4f60-89b6-5b78e5844de8,7276318,540027
95eb6d9b-7445-4ab5-a637-7ae94645913f,b4b5b5a7-feff-47d0-9458-83d0d135a692,340907,72159
962f4c0c-2e62-45d5-8d64-1c31ff39eb47,e9113fb7-350c-4975-9b16-af633f23cf66,14902064,1058496
965c885b-f64c-44f5-85db-b7b7848067a2,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,14482045,910371
9666c2d4-bcfd-4c61-8295-54eacd85e458,201412c6-7ced-472b-87a9-9259ec3c07d3,6569499,462969
96708610-faf1-4eb1-beb8-57af1bc4ae3a,7527f6c2-d762-4b88-b5e2-9244f1e34c46,6235972,621108
967cb949-9b16-4f06-b7b8-8ba58732eeb4,2386cd66-e923-4e8e-bf14-2eebe2e9b973,11667865,1518270
9697531d-6998-473e-9003-78ac02ca234c,8dfe067c-ae90-472e-80f2-fcee9be4e158,2295902,165064
96b011ce-1998-456e-9c8e-14f3bce41ef1,3beae394-1b0e-4fce-9c1d-e2827754e4e3,1812681,218458
96d0bcb5-688a-4da2-8bbf-33e055faaa8c,1cfa6ee5-1189-4ade-97db-8f20a6ba5c76,2697424,284845
96e8544b-f820-413e-a3d9-1bc39ac61498,2b1e7c27-2663-43df-9c23-8601e173e6ef,2932144,147065
973b1efd-863c-4610-9fc1-d1406cc66cd9,1ee37742-1e3d-4e61-84d2-bc85f4c1459a,10207548,464789
97414e77-d4ae-4c25-a7d9-efee274aef43,056e4f3e-d505-4dad-8ec1-d04f521cbb56,9191255,1264316
975d81c6-cc19-4697-b6b2-571c647db0b2,ef326b3d-61f0-4379-aca0-21237d696d63,6150961,361471
976704cb-85b9-401f-b887-94e745b58c08,d8f43dc5-4613-48ac-8c23-a62b82f8c67a,2074660,200944
97702c14-747f-4e5f-9250-da6871c09ef9,cf0dbc16-4e24-4957-b5b4-955c8978f690,4303270,247156
977747d8-4eab-4804-97aa-c45a8becb27b,15e0d608-0869-429b-898d-3d8db3ecedd5,2163408,290635
97bd1ca8-1349-4fe4-a94d-1c096a63fbd0,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,4005182,529363
97c701a0-3802-4c17-8663-44b40581e734,cbf7888b-30db-48a8-8575-1d4b1df41af0,5464594,527123
97fd9e63-a12d-42eb-b47f-8420276f4c73,775ad383-ac2d-479a-af9d-b561442cb749,2702039,158366
9817e7e5-b1da-483e-8369-a1e8297042f8,1c009a08-74d1-4682-bc56-8bfbe9e66b62,3026918,473105
982d2e77-deeb-47fa-8e0e-7fe37557c5d6,2baf3276-ed6a-4349-8d2e-f4601e7b2167,3787850,431116
982f336e-8107-451e-9afe-75c65c5843f6,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,4515246,375561
9833ffbd-a387-415f-baab-dedd322529a9,7808accb-6395-4b25-858c-678bbb73896b,16510007,1640570
983af624-24b8-41e2-a4ab-6be19a30b5f3,381086ea-f511-4aba-bdf9-71c753dc5077,18716058,1190625
98552b63-1577-4866-bf62-3982499f5c0e,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,13028748,1212925
98bde36d-fe7e-449f-bcec-e599cb630423,d0c7656d-8169-4f77-9dbe-b8f24e40105d,1400324,221707
98d74edb-45a9-4859-aee2-0ff0b355f0cf,e5712ceb-c37a-4c49-a11c-ccf4e21852d4,5902919,494468
99038c69-adc7-4881-ab23-b9d314c76198,61af87f4-16ee-4431-8504-cc06187079fb,7705408,655197
99176a9a-9b17-402f-b00b-38de46ab79c5,7a3970c9-ecd8-4eee-a267-4d8c77d97ff3,2108593,317369
992fc212-adaf-4229-90e6-9df11bd45171,abbf7d85-9a7f-4a6c-80bd-bf71f2c7d520,6613843,454612
9942184f-786f-4bf1-8b06-73b6f278eb4b,3c714102-94d8-42f4-9005-fb8a75c2766d,8010204,1073114
9978fa32-07c3-4ca5-bf29-fa2f8d3ab61d,0c33fb3f-50ab-4eba-adb4-7e4faa9bcc54,10073646,270826
99a6496a-67ca-42e6-b2ff-3f6d95365046,260b6184-8828-48eb-945c-bc4cb6fc34ca,6769475,775363
99b48239-18cf-44fc-bc4c-9f1e2f60c65b,ca9766a0-1c30-43e6-a213-bac1334efc4a,12604669,940043
99b75401-cd5c-4678-998d-1c034c94ce24,b665b768-0d83-4363-950c-31ed39317c15,3435322,592625
99ebdae8-1057-4dff-a134-0652cf51f62b,1882fe91-cdd9-49c9-9956-8e06a3810bd4,25216707,1268213
99f59468-f889-4c8d-afa8-a8cfea0a57a8,7df4c4de-3181-4a69-bd36-9d663970cebb,1601391,174510
9a0ce708-1f21-451f-ac6a-28b134278184,84d4283e-903a-42c4-a0d2-d3949bfa1f3f,1819282,154073
9a188b30-c43f-4348-b81e-2c8822a70206,ff4d8f86-9910-44b9-af31-dca51a6638a1,3362707,317408
9a45b19d-4978-4692-b286-5d9b1f4e20a2,d2582c77-6b0f-4b2f-802f-8f3cad1a5fec,18484894,147648
9a6afddf-a730-417e-9367-e33e925a16b1,94c64122-dbd4-4927-b2fa-f204b0b4b0c2,12012833,908138
9a6b6c11-99d2-408c-9e37-14cc5f0bb1c4,5441c29d-3602-4898-b1a1-b77fa23b8e50,2779341,527996
9a750cb5-05ca-4cba-aa80-86bd05ede161,859d0860-d480-4efd-970c-c05d5f1776b8,12788650,490697
9a8da762-6603-4777-901a-9d8b20ae4927,92da4329-77a4-425c-8e92-4280110cace9,5680659,362802
9aadca95-1acf-4384-b24b-4afb1ba114aa,2baf3276-ed6a-4349-8d2e-f4601e7b2167,12802994,637995
9aba38e6-5e1c-311c-b697-c79c6d8e53ab,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,4105684,588759
9acda61f-be7c-496a-a78a-cead7b69d726,0ab49580-c84f-44d4-875f-d83760ea2cfe,12114478,1646782
9ad03bf9-22b9-4683-8c8f-eab3fe8e8416,13e2db47-3010-48b8-a8b9-667551f37119,856418,117212
9b03dcba-a350-43d6-90d1-7d0b111abc74,66fc5bf8-daa4-4241-b378-9bc9077939d2,6175794,623837
9b08607e-b244-44bb-aede-fcb5be5b6a4a,859d0860-d480-4efd-970c-c05d5f1776b8,12664691,713162
9b131b4d-f3fb-4b29-aba6-635fbda04523,a506f761-2c22-4b2f-8a94-bd748c2c8f75,2981472,370366
9b23b933-d797-4bfc-b303-16302b661c96,1e4e9db7-5068-4a9c-bdd0-5777e47172c8,3255080,296950
9b2c38bd-b2a8-4df5-89de-ab4668097782,d262ea27-3ffe-40f7-b922-85c42d625e67,2987997,538354
9b3710a5-d61e-4e61-a3cf-4bea6957afcd,70e5098b-c4ae-4cd7-9799-3c1b9b57c753,2599151,213786
9b58ec65-758e-4295-9e65-cdd8cc51c0c8,d32de3a1-01f0-430e-859a-72307724041c,5939964,368125
9b625ceb-1614-4630-8b53-197edb2ceb05,84d4283e-903a-42c4-a0d2-d3949bfa1f3f,7519179,374541
9b66ee49-5a16-3827-82fa-057cd9f3a2fe,e554daf4-4ad0-438f-a7f9-832519451fd2,1611933,230449
9b6b096f-36d8-4297-b181-ea501c4b41a2,272989c8-5535-492d-a25c-9f58803e027f,16102982,1084408
9b7d21b4-1357-4713-8a3b-676d4b9aaba1,bf24ca37-25f4-4e34-9aec-460b94364cfc,1645352,277244
9b84dc00-93d8-4a79-8463-7431a810142e,a9ee533f-8871-4f62-a6bb-91eb264abc90,3554177,439276
9b8c07f6-f0b4-4b7b-9d92-5f503307baaa,1ee37742-1e3d-4e61-84d2-bc85f4c1459a,10919704,518344
9ba41d1d-086c-466f-a7c2-c5d3cc61be19,2f0c90b1-84d5-47f1-ad75-ad8d30f53f70,2280898,269414
9bdd7a1f-ee11-4af8-bc1f-f6ae6096405a,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,4078647,419512
9bdf4a22-ec19-40c0-a9b0-c5d1ecff7051,a94a7155-c79d-4409-9fcf-220cb0e4dc3a,5048291,844966
9c03188a-7652-4ac3-bec3-699b088a85ae,c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,2103796,333897
9c1b83fd-329d-4c32-8646-a71cca0a29cd,1882fe91-cdd9-49c9-9956-8e06a3810bd4,9636114,671514
9c6d5d06-17ca-4155-b10b-dbf55e105ec9,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,21682928,1456734
9c6f03c3-f9b9-4103-a6c2-8bf137bf4960,1882fe91-cdd9-49c9-9956-8e06a3810bd4,13360848,834893
9c768f01-32cb-43cb-8408-c03345fe16a9,100b8734-f4f0-4536-9960-47f7c59d1b4c,4857978,441456
9cad40db-6897-45be-8bbd-330df8f5ba14,01b8b5bf-06cb-45da-85fb-61ada72fcd69,8948895,623089
9cdf4b8a-5fcb-4882-bc5d-d82f0c6cf62e,a466c2a2-6517-42fb-a160-1087c3bafd9f,5117288,576601
9d4dce87-85d2-4a7a-9b00-6322bec67a75,b7539c32-53e7-4908-bda3-81449c367da6,9599849,771517
9d5da1b7-31ce-4b78-8f54-963b3b689371,95663592-1447-4579-90f7-c94733476667,2261460,92609
9d5eade8-cb0b-3eba-8d4e-08edce58d7ea,f59c5520-5f46-4d2c-b2c4-822eabf53419,8857254,1078066
9d7dabef-b1f7-4ab3-b788-085e875d4d61,5721c227-4caf-48b1-bbfc-1a4ed3276963,11210855,1059347
9d9c8206-8b4c-45fc-8f12-ffc1940b2b7f,678d88b2-87b0-403b-b63d-5da7465aecc3,3349098,582999
9db6a435-c04c-4bf0-942b-cc93575c788c,494e8d09-f85b-4543-892f-a5096aed1cd4,4953888,466749
9dc04720-3a2d-4c02-a140-4ed0e85ad54b,381086ea-f511-4aba-bdf9-71c753dc5077,9808169,809467
9dce99fc-2779-450f-9b90-393e70b7b3cf,f09d2950-e3c6-47b2-b21c-2bad2cd3f616,7695449,287131
9de3aa7f-b6f8-4136-8be8-62ee80c11ce3,ba0d6274-db14-4ef5-b28d-657ebde1a396,14874198,1214711
9df194dd-3f05-36e4-9342-519b802888cb,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,8908799,983024
9e02fa9b-8141-4d74-9723-c554a8a71c4c,588dea29-eea3-456b-a815-3ee04f75c8e7,4186652,716372
9e31440b-315d-4d2e-a91c-2ec2c82c6952,b2f2216a-d7a9-4ce0-8b8f-f494d9a8c196,5246140,214421
9e44a037-8f30-4882-a14d-22ba44e5da68,13e2db47-3010-48b8-a8b9-667551f37119,1316875,136387
9e687f51-1fa6-4374-b9e0-2e3df630bcd5,260b6184-8828-48eb-945c-bc4cb6fc34ca,30032248,1474480
9e6f9dfa-918d-4af2-aede-4e6e3e59acff,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,4025316,416391
9e766458-0588-4610-93ad-0521315258d1,584c04d2-4acc-491b-8a0a-e63133f4bfc4,14129881,1568041
9e7c3c04-c6bb-4aeb-9b20-61428c1a957f,749ef494-8518-4b49-b685-63d8e728d25c,6344766,502257
9e89a2b9-4136-4b32-9d84-ca4cac398c22,2baf3276-ed6a-4349-8d2e-f4601e7b2167,11730241,520601
9e8a42b8-ce50-418f-ad0c-1263d8c24721,9efff43b-3b29-4082-824e-bc82f646f93d,3417944,583966
9e8c2f19-c7da-4bf5-9950-d92fa3df479b,6c8806e3-9f74-4dd1-9fcb-63352d1ba2a0,3178943,174407
9ea37476-fc29-4f78-802a-0b8ef1f4649b,3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,1812961,179788
9ea7fe2f-b9f2-4ac5-ad6a-d96dcf7921e3,f22942a1-6f70-4f48-866e-238cb2308fbd,6325334,511530
9ec974b9-ba99-434f-942a-99d6cc567933,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,5694175,385040
9ed93db1-ddc5-461f-a794-08e44bad08e9,5441c29d-3602-4898-b1a1-b77fa23b8e50,3930963,555775
9eefb949-aaf4-4142-bc6f-605417f39aca,2f3c4d70-0462-40da-bba3-0aec5772c556,14115222,1131357
9ef2ec67-4ef9-40b4-a6c1-a4baed4a3223,8339c0c3-7a04-4b19-8ca3-b149e0d09222,4895757,225961
9f1f2829-db52-4504-b66a-e96557fc78a6,b4691384-50c3-4afd-9988-51d3ec5db65d,4607264,349117
9f2338da-1bc5-4a81-8576-2f0b8646a797,21a14ee3-cede-420a-9d6d-a33517d2f952,4595563,464948
9f26dd50-aff9-4071-b074-1c41d9846555,775ad383-ac2d-479a-af9d-b561442cb749,4622288,237120
9f4b3ba9-2223-4330-8782-a4eb0e4491be,92da4329-77a4-425c-8e92-4280110cace9,8196532,516374
9f75d1f0-d545-4dde-b3c1-ee2b0412bae3,f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,10579394,821654
9fa98bb9-71f5-4025-9489-08865140f98a,d0c7656d-8169-4f77-9dbe-b8f24e40105d,2448425,259824
9fcf7908-78c7-4787-a218-969830ee7dfb,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,23795886,1039210
9fd050bf-ce21-4b98-8773-e39bafec68a1,e75c476c-d03b-4b3b-82cb-ac09b8bfa5fa,4154153,267714
9fec8121-33f0-4df1-a5f7-5f96948f07a9,7b748dac-f5ce-45a7-9b95-c1d8b5b013ed,1084560,156023
9ff737c3-48ff-4443-a9da-71b3a5b87243,ee0b11de-0c8a-4267-9886-198f4579e1db,4341290,315201
9fffb2a7-5fa0-4fb4-9ef7-7638d8fa7564,677e31f1-4035-463c-8ca4-41175440c919,3002598,264827
a05db2e0-8744-42be-b462-8fcc71ddada1,3beae394-1b0e-4fce-9c1d-e2827754e4e3,2422057,282724
a066463c-515e-4d6a-bc55-963a901e4331,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,3614120,362143
a0afbeeb-8f66-408a-bdcb-79a9dcb4777c,f46bd570-5768-462e-b84c-c7c993bbf47e,3958786,509311
a0b25a02-dcb6-44f1-987c-2a4fe9d5e7ab,e6fdf3f9-8077-4126-b0cf-94da9a8b627e,803281,128364
a0b2d6b3-99b6-4ada-a1ad-e3eba6f704da,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,4214631,420629
a0b54158-9200-41d2-91aa-c76bb86fe320,b7539c32-53e7-4908-bda3-81449c367da6,9694376,800377
a0c0cdce-340c-4074-95fb-2139e79099ba,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,12573827,694479
a0c8a6b4-74bf-4c12-b8b7-8f81df881061,52074ba6-e495-4ef3-9bb4-0703888a9f68,11576223,1063788
a0d55631-bcb2-4bd7-8ad2-f981e2b081a7,33ca19f4-18c8-4411-98df-ac23890ce9f5,5089048,716527
a0e6d0dc-a8e7-40c6-9326-f3aa88a0a05e,46f70f03-d259-4314-b926-2db36c28d86f,5167069,503326
a1033b7a-3470-44a3-8e2c-939186e21430,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,12770479,1081994
a125c0ab-ffed-3c60-a7dd-b9e48f7c2e95,31bcadcc-e1da-4cad-bec8-2f4f1d41b095,4141433,383704
a12e087c-76f4-4c0b-a9a8-ac656d23b77b,8834d8b5-72a4-4a6e-9d35-3a041b8579fa,2365360,191650
a1466d02-db0d-4454-b4eb-93ec653df0b2,e520459c-dff4-491d-a6e4-c97be35e0044,22794900,1340478
a14a159f-1634-4e29-902b-4729f0f0096c,7527f6c2-d762-4b88-b5e2-9244f1e34c46,5387727,655062
a14a7132-193c-417b-856d-0f13efa98b16,69681b02-05b8-4685-80cb-e98983b7a96f,3531479,366353
a158b824-42df-4236-9f1c-57d6379fee90,8c538f11-c141-4588-8ecb-931083524186,14269575,1529658
a15e2d0a-efcb-4f4f-ad54-22a4879bbcf9,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,1519913,247699
a16600d8-dcfe-489f-bfff-ebe093187a36,677e31f1-4035-463c-8ca4-41175440c919,694189,92846
a16e6dab-38d7-4ec6-b751-c1ebb5e62c22,525f1f1c-03f0-4bc8-8dfd-e7521f87631b,8176028,937774
a176e31d-757a-48c5-b775-76cecd7fa3d1,d262ea27-3ffe-40f7-b922-85c42d625e67,4994239,861993
a180c6ad-ebaf-3fb4-ad37-878116f970f9,29b550f2-04a3-4733-b6f5-4e347fac7e11,2717053,236044
a19c6e8d-e614-4ff9-b024-072efcdca3d9,188711ed-c99b-439c-844a-ca831f63a727,3858310,535616
a1bcd36f-d7fd-47b2-ac1d-b50c5041a7e8,6925db17-f35e-42f3-a4eb-84ee6bf5d4b0,8864409,586740
a1c97cd9-a638-4907-9908-fec30138f26d,541f16f5-ad7a-428e-af89-9fa1b16d3c9c,4499651,633957
a238006e-c2fa-4f4a-9ea1-83001a7300e6,e520459c-dff4-491d-a6e4-c97be35e0044,19317953,1126712
a23fb159-cd18-4ac5-a737-e7b3e9c8b269,b51c672b-85e0-48fe-8648-470a2422229f,7722095,383468
a251bfa9-b6c9-421a-9b8e-d3e24e4dcbe2,d1974dfb-9e85-42ae-9905-0bad8fe19cf9,197245,54476
a25f128d-0aa3-4160-95ba-67d1f1415d25,29fab96f-c3a2-4251-80f6-7ccda50da706,1920470,170498
a27d81fc-6291-4194-ae91-6f673f193d0e,850a8b03-98a7-4fd3-afbd-5e5520b4ef5f,7454023,473754
a2835619-5d33-432e-891d-ec8df1f42048,ef326b3d-61f0-4379-aca0-21237d696d63,6692630,370751
a2abd0d6-12be-4c16-8084-20a9a02453de,0953d634-b964-4f2a-b862-8de475aeaf47,2242334,287762
a2bfcc2e-5ea0-4aad-ae9f-cbb19cf6ddef,c44e9c22-ef82-4a77-9bcd-af6c958446d6,11528001,1176757
a2c4532b-2a92-45c5-8f95-b22de3c42228,3ceeddbd-fba5-4bdb-99f7-2d028ed5afda,6082512,434465
a2f52125-cb24-4774-b95c-69b3225ffb7d,56393a36-155f-4f50-adbe-45f4a26c40bf,483500,67400
a31dffef-5b04-45ce-8dd1-30605801b7af,197b70c7-8910-4030-ad03-632d82aa40e3,2794998,158307
a3230741-c122-4c51-9e71-de83983b8a07,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,4978385,370732
a3234ba1-7a57-43b0-9864-6756dbf2a440,e49dd402-2297-4192-a359-48b233d39cd4,5314108,573322
a34d34ce-cd3c-423e-9dc0-76d80f142816,cbf7888b-30db-48a8-8575-1d4b1df41af0,5054175,396558
a35e5ec4-8c64-44a2-a89d-0b53dd0824d0,24e1b53c-3085-4581-8472-0b0088d2508c,6724119,652117
a36364b0-a34a-47f5-b132-00bdb553f63e,381086ea-f511-4aba-bdf9-71c753dc5077,9208414,748735
a364371e-0276-431d-adfc-29f97e09304b,a2a3f910-b188-43e7-81d0-f1ac2a2f3e12,3869805,221327
a375aecc-43bf-499c-b303-76e7fe89226b,705f04e2-fc5b-41ab-b837-1d850d44084a,2402198,182802
a380b489-3503-4538-88c8-3b6d6eef3219,6ab10aaf-8812-41eb-b59f-f07b42468f22,5231748,378696
a38bc688-5d49-4fb8-90b1-6d1a7865eae8,13e2db47-3010-48b8-a8b9-667551f37119,1198492,138310
a394dac6-5dd4-4309-a94e-b7c943b3e07f,76b2e842-5e85-4c97-ab62-d5bc315595b5,1581654,239003
a396dab3-a6ce-46a3-b42b-843a518bc541,272989c8-5535-492d-a25c-9f58803e027f,41743501,2028386
a39896eb-c337-49e7-82ab-804168c4dff2,8837b875-3689-4646-b3fd-d8b53815c7a8,4333163,331325
a3a3eebc-de20-45b3-bc5e-2547b78d2d53,2123417c-f562-4461-9873-8910ffece5d6,14667270,1054183
a3acc48e-5b93-4b95-827b-bf9ca8676de7,201412c6-7ced-472b-87a9-9259ec3c07d3,8998951,615300
a3ea66ae-ed97-42f2-9b7f-7537ea172517,c0b630b0-7ada-4350-8cb4-ed9b95ae4d03,766796,76536
a40604ce-b0ee-42b7-9fef-60d56a6278cd,8bfac288-ccc5-448d-9573-c33ea2aa5c30,21073862,2320195
a413365d-960d-4115-bb56-ba492a920534,abd506e1-6f2b-4d6f-b937-92c267f6f88b,1105395,125750
a42abfe9-cb67-4497-9353-ff6bbef986b5,fd87acc7-e0a0-4a45-bc2a-d2ab5c10be68,3855480,298827
a433cf81-f3bf-48d5-a381-568581c025fe,9f81247f-7f57-42f3-a8ba-75bef554e591,2329934,273343
a43d3ce0-c1c4-4481-8ad9-ac012af67037,502cf908-9921-48bc-bf0e-265c881c0156,2667129,362271
a459fd2b-af8e-40ca-b939-577730ffff1a,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,7432668,1135267
a46e30b3-e502-405c-ad99-0e3612949487,fd87acc7-e0a0-4a45-bc2a-d2ab5c10be68,977008,141534
a46fe5f7-fb2f-4f59-afae-53862b3850f6,8e494408-8620-4c6a-82c2-c2ca4a1e4f12,17579613,1044481
a4dacc7c-bb34-4dbb-8186-3519d0bd9670,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,10173982,734618
a4e5f5cc-908f-47f7-ba8f-dbdb87dd0778,8837b875-3689-4646-b3fd-d8b53815c7a8,3753665,327833
a50d2666-aa22-4ad6-8985-6523c66780a0,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,5453608,434148
a51eb963-a44a-4a98-bc1d-698e106c0d67,ff1cafa3-7ed4-4ed2-afbb-d1f263d607a8,3864869,358167
a54f2415-12c5-4cd4-8f30-baa265108b08,382f1005-e9ab-4684-afd4-0bdae4ee37f2,3688859,542180
a55a5a51-452e-4add-af86-06cc1a71bbfd,20244d07-534f-4eff-b4d4-930878889970,14625477,876724
a56605a0-0256-47b1-8117-45cfc9a37ebc,fbcd7b29-455f-49e6-9c4f-8249d20a055e,6280718,727995
a57e8f9d-6691-47ed-a87c-fcbb7496e804,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,3786670,389564
a5b73b7c-b02e-4bf7-9c7b-a310bcf8c8cf,67930b3e-e00b-469f-8c74-fd69f20522ec,3756806,640213
a5cb9adb-9cd9-4988-827b-75a7c694d481,b7539c32-53e7-4908-bda3-81449c367da6,11132302,797342
a5d0c895-714a-4efe-bb52-1e67fb0af382,bc41b72a-319c-4a36-8870-a4df3dc76d74,1885127,184544
a5ddb256-b662-4df0-8b39-7cac2f44e462,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,8256010,818673
a602c427-8ff9-4b3e-aea8-2bec435d1d44,b46e298d-d3a5-4695-a03e-63e8c523b23e,2229316,242999
a6103d23-47d4-420f-ae86-3e178d3a1356,9f81247f-7f57-42f3-a8ba-75bef554e591,9468521,578703
a6179569-2c0f-4449-94dd-58971037951d,1c009a08-74d1-4682-bc56-8bfbe9e66b62,4181361,740543
a61bb165-a0db-4e1a-8413-96026ac4d066,0d79fe8e-ba27-4859-bb8c-2f255f346853,9517248,376768
a61e2346-fdee-404a-bc81-879b0cf51e4d,f59c5520-5f46-4d2c-b2c4-822eabf53419,4854331,482588
