song_mbid,artist_mbid,playcount,listeners,song_enc_id,artist_enc_id
037fa341-ec24-4e01-8178-41474505c821,79c6b6f4-cb92-4f03-a1ef-82e7aa4eddbb,847318,94655,294,491
489c4d72-b7a6-4def-b853-9e984f4dcec7,ac7e838c-3d95-47c2-92a9-81767ad7c217,3724355,553861,2261,705
08a0e182-fb14-465a-9aa8-5e7b0d8f16d2,4d7304f6-7fe3-4959-9d98-01a5af84afe6,1610656,287351,600,318
0261ce77-d8a0-4b24-9a4d-6f544d3f1f13,5df62a88-cac9-490a-b62c-c7c88f4020f4,6874985,509781,208,378
5d70bdbb-25ef-40ee-9ef2-b6d49f806789,0d79fe8e-ba27-4859-bb8c-2f255f346853,139692770,739947,2687,50
2da77df2-6d9b-4979-b41a-7b79eb3d33a7,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,16917598,803246,1753,1012
3d0a5e41-374e-46fc-865e-0346e6ce29fd,0221734a-35a8-40f7-b5c5-2f61a200bc7c,6791488,653959,2056,11
eb27c076-7686-465a-8737-8722611486c5,e97e9533-a69b-431d-a88f-e9a519be6c0d,6077709,522790,4697,957
2f3b06db-e7c4-4409-a807-499efe7b7d0d,e520459c-dff4-491d-a6e4-c97be35e0044,53735969,2241680,1785,941
558045c5-73ac-4fef-915e-7ba63f9b0312,381086ea-f511-4aba-bdf9-71c753dc5077,8872406,844056,2528,225
bec7b24e-daee-475d-9f35-1383aef487ba,f23ef341-33bd-47c1-b83c-846a78581f05,4970428,281844,4136,993
cb78635f-80f5-45f2-acb5-50dfe24b9a13,ff294730-0315-440d-a543-54005779c15b,430717,86561,4286,1050
aa9b08c1-cce6-331e-bd11-d77712561e11,f81f19b9-c76e-43ac-8656-bb56071785fb,2213110,240993,3840,1019
15b252e4-7d66-4161-a6b5-b20dbe5cd57b,f9133036-ab3d-4e97-bd11-7a2c98ad148a,6087214,476476,1132,1022
b620fae2-ada5-4134-89a3-09180d583cb7,3377f3bb-60fc-4403-aea9-7e800612e060,7309831,678034,4004,197
10e69115-a3bf-3a77-8aca-45d80d96fe77,16456fed-c9f2-4adf-b6ea-97b648c474d2,1322829,111759,976,86
59f3d9e8-88cd-4697-b776-c0a2d79a05d1,65e60a4a-4e52-48b3-ade4-bdfed2c94b3e,2839425,219884,2604,408
4aca2ba6-ca51-4016-81f5-d32f01f999ca,89e95aa3-bd49-4af3-9c87-0d88b2093bb0,4011541,266129,2314,558
358eaa6a-6ded-4ec1-b677-0e200be91a79,e21857d5-3256-4547-afb3-4b6ded592596,16778130,1656291,1916,928
41fbe73f-a892-4d8b-96b0-f842187ae177,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,5138638,679431,2122,720
84bd53fe-46aa-4f53-8de2-f1fd9d94c8a3,48262e82-db9f-4a92-b650-dfef979b73ec,10690548,694930,3332,286
785a8cad-c915-4799-8d8d-18545f3c2918,ba7c9491-4fac-440f-8684-ae6afb4f20a9,2347017,216835,3133,760
ae35b185-ba5b-4b01-830a-a89723d0138c,f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,3775074,740253,3900,1018
e1980cde-95ec-452f-b3be-53b880e1a7b5,95663592-1447-4579-90f7-c94733476667,5092982,170521,4570,613
51f0bfc5-997a-46d5-83a7-41f0a64f88c0,c7423e0c-ab3e-4ab4-be10-cdff5a9d3062,10706572,1210951,2450,819
d5409622-638c-485c-8ebe-1baff8523f7a,d8f43dc5-4613-48ac-8c23-a62b82f8c67a,5156746,334899,4415,892
1b352d1e-a749-4d33-b7f5-dc6691ef825b,9fff2f8a-21e6-47de-a2b8-7f449929d43f,19159000,1709936,1298,665
7bb16e51-205f-42e0-bc76-9ca7b3ab7f22,8e68819d-71be-4e7d-b41d-f1df81b01d3f,2725114,321149,3187,580
e74cd3ae-0122-402f-8f8c-8903e941d199,84d4283e-903a-42c4-a0d2-d3949bfa1f3f,9275746,420636,4644,537
2d279f33-7ef7-4a70-9b6b-8c90b0690734,cc0b7089-c08d-4c10-b6b0-873582c17fd6,7152979,862165,1739,835
11db0822-9b98-443a-a6e0-1c4cc922b972,fa58cf24-0e44-421d-8519-8bf461dcfaa5,22704960,1171750,1012,1028
13e42f84-f0a9-4f05-890d-3cdff515e4e5,6e0ae159-8449-4262-bba5-18ec87fa529f,5964084,845142,1080,448
01fc7923-6da3-4354-a4c9-ec7e41e568cb,f4a31f0a-51dd-4fa7-986d-3095c40c5ed9,5806217,650980,174,1007
137d3fb9-38d3-3464-8408-63ac94fa29a0,c07f0676-9143-4217-8a9f-4c26bd636f13,2946255,306232,1064,790
bb4ecd2d-0393-4d80-96e5-220f0318c002,84d4283e-903a-42c4-a0d2-d3949bfa1f3f,5479987,295691,4091,537
648771aa-d54d-41e0-ae3b-6472d10f712c,0c33fb3f-50ab-4eba-adb4-7e4faa9bcc54,13065116,307834,2809,48
83183d93-a7ec-4470-95f7-25a99156eba3,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,10710041,1135848,3305,753
44276ce6-b658-461c-a82b-da9307f1e996,775ad383-ac2d-479a-af9d-b561442cb749,2916138,157612,2165,482
491736ac-718d-4cd3-9b3b-99cc1106f56d,44cf61b8-5197-448a-b82b-cef6ee89fac5,4903323,450676,2271,270
f758907c-a06b-4187-bba4-f8ea9790e156,b51c672b-85e0-48fe-8648-470a2422229f,16436927,553834,4838,740
00348281-f9a5-4c14-a14d-60c9a84e04b4,7eb1ce54-a355-41f9-8d68-e018b096d427,7973213,708959,21,514
10f04445-5ef1-4511-b5ef-1f436e915a7f,49204a7a-ed85-407a-828f-6fd46f1d8126,5000138,335425,978,290
7467eb87-376c-406b-a71a-6066028ff4c4,859d0860-d480-4efd-970c-c05d5f1776b8,6147710,376862,3057,543
8710e932-7f54-43b7-97b4-dcba131f3c28,19717f86-c8eb-4d81-980d-629d6ab4a4f3,11661749,1465549,3374,97
5877f0b0-3b2e-426f-a889-aec3a2ca647d,8560d4e8-05e2-4c20-980b-ad2db445dd5d,13006085,1238096,2580,542
6bb9e766-97a5-440f-9173-99515493d2d4,20244d07-534f-4eff-b4d4-930878889970,32819778,1291071,2928,119
1b87064c-c03d-40a2-b0cb-9b5b54ebe90d,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,18605575,1180057,1306,824
22def67f-cdc0-4ba7-8a96-1ce3abd48622,73e5e69d-3554-40d8-8516-00cb38737a1c,5759226,653283,1501,466
0e3ebae8-06dc-43c2-9c36-4b70ed24480e,5f606b3d-fab7-4d39-bcdb-f5d42edae945,5143600,446789,872,383
2d60d854-bbae-4f81-80f9-bed406d17a10,21a89505-10a9-4ac0-8388-833bc07b9f86,22091174,1239302,1748,125
4607b6f3-5699-462b-8920-15b017c2aacb,48646387-1664-4c9a-9139-9bfd091b823c,10358117,535133,2206,287
1da7473e-9f8c-333d-ab09-2f91457091ef,e0140a67-e4d1-4f13-8a01-364355bee46e,2931323,314613,1366,916
be8926ab-3abf-4e20-a316-c587f16f084e,9e5fd95d-c0c1-412c-be11-06e7fbe99556,3943496,802612,4131,653
5067e5cf-68a4-4d20-abe6-ac65807427b2,d1974dfb-9e85-42ae-9905-0bad8fe19cf9,4028008,383569,2421,857
ebe65cf8-fa27-4d6b-954b-b344f15152a5,eaee97f6-f2e4-414a-966c-f31a1fb4696a,3565173,264650,4703,962
7fe11717-1b78-4f53-a50f-2abfbdde67a4,70198b37-f6c7-4cc7-a728-4224e860a15f,11469709,536251,3257,458
878bd5a8-c827-498d-b49e-357fec140e30,7e9bd05a-117f-4cce-87bc-e011527a8b18,4117828,478376,3379,513
51acb8a3-202e-4d8b-a6e8-bf7501bd096e,516cef4d-0718-4007-9939-f9b38af3f784,5567591,586071,2443,326
f9fcd668-764b-4e06-9cc9-f39d91d8a389,1882fe91-cdd9-49c9-9956-8e06a3810bd4,4681102,305401,4868,95
dc496dde-cfac-40e3-a942-69a2e73ab358,73e5e69d-3554-40d8-8516-00cb38737a1c,6935744,996137,4501,466
43300942-70ff-4594-bd4a-3ef9075f0f16,678d88b2-87b0-403b-b63d-5da7465aecc3,6769435,899280,2149,419
8bf3e27f-8a0f-47fc-8efb-a34274e69a0b,61af87f4-16ee-4431-8504-cc06187079fb,11911037,1026494,3452,397
b6e094b1-6056-4ff4-bb3b-243d83a2c2fc,875203e1-8e58-4b86-8dcb-7190faf411c5,4024242,430533,4018,547
9b66ee49-5a16-3827-82fa-057cd9f3a2fe,e554daf4-4ad0-438f-a7f9-832519451fd2,1611933,230449,3655,942
3ef1f4f5-06dd-411a-bbb8-8b33cdee28e4,69681b02-05b8-4685-80cb-e98983b7a96f,2962729,324900,2076,430
6662e669-8296-499a-b8da-cb48ca6dda3c,25f3abd9-63b5-471a-bd25-feb9672dfa11,3327489,273820,2840,143
21388839-65ae-49a9-9434-f1b1ee339777,eb6de5f6-98f8-4b5a-bfdc-f87fa4936baa,12646397,1118702,1452,964
248d282f-2f8b-4f1e-841a-cacf418ea3be,1c26f82c-b35d-4c8e-a1f4-9c20747495c9,3220437,299628,1539,104
0c60c104-6573-48b5-b2cf-c5be18be2633,79239441-bfd5-4981-a70c-55c3f15c1287,14485315,1469444,786,487
0d4de4c5-be17-4267-8879-584ac3a97171,000fc734-b7e1-4a01-92d1-f544261b43f5,2715868,407383,826,1
050c237c-56d6-448d-b090-e4f6b365d5a8,8f64d6ea-3f6c-408c-b2e0-e5334b28dae9,4278321,383329,394,584
95eb6d9b-7445-4ab5-a637-7ae94645913f,b4b5b5a7-feff-47d0-9458-83d0d135a692,340907,72159,3599,739
09e665ad-987f-4616-9499-52fa2a32f8c3,e520459c-dff4-491d-a6e4-c97be35e0044,29689186,1237643,663,941
bc0565e6-46bd-4824-95f6-e35d0f40b676,677e31f1-4035-463c-8ca4-41175440c919,4629902,310687,4101,418
2ddf3885-b996-4426-964e-ae6319e4c5cd,ceb3f5b7-9f1a-430f-afbe-976fdcf30482,3180065,223526,1758,849
07c0901c-01fe-3f42-b3c6-6df71d928687,b2d122f9-eadb-4930-a196-8f221eeb0c66,6771711,676021,545,731
49179839-8e49-47cb-895e-ec66b455b7b3,62b914a7-d775-4bb4-bb5e-d46e7df115b5,4490330,435871,2272,402
231fd5d5-03b6-46b6-b112-887b5e5849ad,fa58cf24-0e44-421d-8519-8bf461dcfaa5,8063425,612634,1507,1028
01fc3cb9-8c80-4c51-a483-08b4638b667e,b4691384-50c3-4afd-9988-51d3ec5db65d,4825841,451664,173,737
cde54725-8542-40d4-b9e1-d4c26e065e35,22dc19af-d085-4c9b-adfb-22ec256251f1,9319155,1328639,4326,129
098d9d7f-6c0d-36a9-921d-d3b5617f2c55,f181961b-20f7-459e-89de-920ef03c7ed0,16723782,1572989,647,990
0e18a982-136f-411f-9c10-073edd0d7f17,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,3934459,322179,861,100
288611cf-0bc6-4827-879f-27e73cad623e,338f5d97-3133-4bf8-a58e-068ff9b5405d,4188914,249749,1631,198
d598b1fa-b089-4fea-bef7-1891b02009b1,6825e929-5564-4981-bb0a-85dc272e2de3,3075058,314648,4419,425
2df03232-d68c-4aa1-9b87-a3fa0a35bd2a,7eb1ce54-a355-41f9-8d68-e018b096d427,14027082,754860,1759,514
c788c4fc-b57c-455d-b6e6-185e285085b6,f7441bc7-d7de-4813-a2fc-31a4033d396d,4683197,256223,4240,1017
9fec8121-33f0-4df1-a5f7-5f96948f07a9,7b748dac-f5ce-45a7-9b95-c1d8b5b013ed,1084560,156023,3704,497
d0217329-86bd-4e25-a32f-5b73edcf3e03,1882fe91-cdd9-49c9-9956-8e06a3810bd4,32223559,1560554,4352,95
1ce874fb-519a-488e-8cc8-af2c4abbc7a3,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,11017800,769729,1346,667
471f5206-fa02-4c81-900c-fb578451ef37,95663592-1447-4579-90f7-c94733476667,6738262,269686,2235,613
20e7e75c-6091-4637-ac46-a2e58aee7b19,9f93c34a-2dc2-400e-ada5-937c3efc3437,17538526,1062822,1442,662
fbbb50cc-d7ff-4d3b-b62e-fd96fb3e4d5c,197b70c7-8910-4030-ad03-632d82aa40e3,3318518,304858,4883,98
62fff000-7f18-4e24-b03b-99411a7375d9,1882fe91-cdd9-49c9-9956-8e06a3810bd4,4445527,329231,2793,95
721d364e-ff10-4940-bb20-d92f8402716b,f28cabfc-3cf5-4886-b832-36ab708fbb0a,36062,7097,3025,997
83f3f017-82f4-4f0b-a7f1-b2ab0c68e28e,9fff2f8a-21e6-47de-a2b8-7f449929d43f,6098146,676646,3320,665
76fb3c02-8c01-40ba-a83f-0354d360fb1e,1882fe91-cdd9-49c9-9956-8e06a3810bd4,6638790,401000,3116,95
c45ea21d-53be-4e9b-bb0d-27576db0d82c,cc0b7089-c08d-4c10-b6b0-873582c17fd6,6263217,829605,4191,835
39d4945b-d704-43d2-8939-c6158b120333,b90bf88d-53bf-4257-a151-95d9848fd90c,2169011,232216,2014,754
3cf48760-01c3-48a0-ab73-eed91179a3b1,cc0b7089-c08d-4c10-b6b0-873582c17fd6,6935865,852828,2054,835
12c55a51-d34b-380f-a95b-de8a63fb2be2,557ac15e-7800-44c3-bb62-d4ab34ac1e28,3530434,258199,1040,346
6ad0cea9-50b9-4f87-9639-5e98806b1452,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,5375547,402055,2914,582
734e131c-cd9f-41ad-9c6e-3c56587ca62c,36e0c533-ffe8-4a88-b846-4d81af8aaf0d,2430076,158961,3041,216
e1da2fd1-0f0f-40c9-baeb-654d76c86f4f,7527f6c2-d762-4b88-b5e2-9244f1e34c46,8347897,736205,4578,474
6770a466-9ed1-406b-bc9c-0f6f08437d8f,cc197bad-dc9c-440d-a5b5-d52ba2e14234,25077563,2509340,2859,836
09eb0994-38c0-3a94-8585-114c3b51f2b4,e554daf4-4ad0-438f-a7f9-832519451fd2,3615641,408013,664,942
004cdfd7-1b97-316d-9e77-e3184d03d421,23a03e33-a603-404e-bcbf-2c00159d7067,5266169,805953,39,132
d5d359e9-82fa-4214-b14f-163f1c04b7cb,66ab36ce-8f58-46fb-9284-396c2c90ecbd,3598401,193701,4421,413
c73941d9-7ac1-486d-bd88-3d3f8e944a7d,0c33fb3f-50ab-4eba-adb4-7e4faa9bcc54,72925272,193154,4234,48
9433d98d-c7c8-46b6-ad7e-82037f275ce1,cd689e77-dfdd-4f81-b50c-5e5a3f5e38a4,12615587,480400,3581,846
2dd8eb07-39e2-4537-a2ee-74a92e0be35a,5f95440d-7737-4a36-9bcf-c05337f7129b,3032326,307773,1757,385
6022df95-56b5-4cae-982c-40e8525d380a,35feae82-8b2c-4f8f-ae7a-af5662848947,2271629,302063,2731,212
03ad3eb2-7e51-4784-8063-ff3ecf7468de,1a425bbd-cca4-4b2c-aeb7-71cb176c828a,8196845,970523,306,100
137d2371-05c5-4166-94fe-328e42e0f131,aaed1746-ea00-4cb4-9273-88b34e148991,5357073,599566,1063,697
7f6d7bde-49af-4518-9037-58b688afd24b,7441014f-f8f5-494f-81db-ff166fbc078d,2958822,327700,3248,469
115d1485-baf5-4c42-8b6a-881e775bb0e0,62b914a7-d775-4bb4-bb5e-d46e7df115b5,2233909,347181,995,402
25639d6e-8b43-4ae4-b5ae-86bbfd2c267d,8d455809-96b3-4bb6-8829-ea4beb580d35,14046650,1374036,1557,575
c98dbb8b-ffb8-4045-899f-2c6eb3ec17c3,ca9766a0-1c30-43e6-a213-bac1334efc4a,10616974,914670,4261,832
028fa784-a1fd-320c-8260-533e96145a33,03ad1736-b7c9-412a-b442-82536d63a5c4,8841919,871651,220,17
41048f18-5929-49da-a8fe-23da1035105c,58daf317-be5f-439f-a04d-0d6727f1a3b2,2154354,251113,2113,356
159e4900-f2f1-4a91-9215-2a746d495a94,e01c3376-15fa-40d7-b747-5f219bdefdd7,3593076,456730,1130,917
0679ed58-ae99-3fd6-9aa5-da2142212f5d,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,9656896,1019519,475,710
a70e2521-9573-47e7-8a68-8e2cd709df08,de22adae-f8ac-414f-b653-b0162611bd60,822955,94978,3796,905
5212744e-d58a-4002-82b5-5a7d02676a5a,650e7db6-b795-4eb5-a702-5ea2fc46c848,6279859,593426,2454,406
dd2e50c0-e6e5-4566-a47b-daf32cc8c18b,678d88b2-87b0-403b-b63d-5da7465aecc3,2343004,408598,4511,419
956bef91-c45d-48a4-ba7c-412468759aa8,f0e820ab-f31a-400d-9c5e-8be1c8c38726,9818163,1023461,3596,988
48538d48-3e29-41af-9edf-bdf4a7bbd279,b2f2216a-d7a9-4ce0-8b8f-f494d9a8c196,226259,35595,2256,732
1d784c5f-9101-4e6e-9ee6-0ee54724ed06,ce4a1c08-6912-423f-bf6c-97ce69f5e89f,2308410,269531,1357,848
c4714305-2da5-4592-97b4-6239ef900584,d5c51c36-ac67-4727-91ed-ee9f0df81a2d,4408969,863314,4194,874
bb7dbfa3-e071-4360-9bee-0fbda07dff87,20244d07-534f-4eff-b4d4-930878889970,24570220,1033719,4096,119
2d020c74-7790-4bbc-ae9d-3ecb3282cc63,4c0d9acf-a8a1-4765-9c56-05f92f68c048,957517,212599,1733,308
0dacbc68-082a-4c39-82f8-44b47b46eb3f,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,4544412,407390,846,323
28a18ae7-4236-3f83-86c0-a034de7ba044,01e60eba-52df-4694-8f09-39f43abe54e9,4147595,576964,1633,8
38ce8ce3-e7b3-41bd-9ff0-bc2aee671dea,9e6a6a2f-f696-4cc0-87f1-e4f712e46802,2883249,182814,1988,654
684e53d2-456b-401e-ad8c-42ec1beed6d9,05dffdbe-dc6e-4c8d-a075-50a09c4cb45c,532053,68205,2875,25
31be62f8-9f09-4b3d-a875-e24c527ff0b9,38f0c7ac-46eb-49ca-b3ab-c785ccd05a60,8463982,747009,1837,229
fa5ce69f-fbe1-4f74-b3f2-5febe23de4c6,95663592-1447-4579-90f7-c94733476667,5520091,185699,4872,613
079cab5d-0ae6-4524-81f9-5235a284ec49,830e5c4e-6b7d-431d-86ab-00c751281dc5,10794095,945272,536,528
3f3df16c-2e09-4d1b-a9f4-64daac774fac,faf4cefb-036c-4c88-b93a-5b03dd0a0e6b,11755907,1092149,2084,1032
0a54d0f4-6729-31ad-92bf-a10d59e02301,f59c5520-5f46-4d2c-b2c4-822eabf53419,6870652,859566,689,1013
02e62de8-b7c6-4f0b-bcba-39444601e79b,084308bd-1654-436f-ba03-df6697104e19,6000333,875769,246,35
20f093cb-55ab-4437-af46-877d2686f673,84d4283e-903a-42c4-a0d2-d3949bfa1f3f,5631461,282002,1445,537
aa243e48-c9f6-4753-8b42-b2342bb8988b,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,6290552,653512,3835,362
113296a6-de5a-42bc-9f4d-889e91b19533,aaed1746-ea00-4cb4-9273-88b34e148991,6067524,731046,989,697
1cff4867-7420-39f6-a747-98d6c268a0b9,ba0d6274-db14-4ef5-b28d-657ebde1a396,1877041,250079,1349,759
6cb1f875-2de6-4cad-9dd6-0a0812f732c2,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,3164956,482154,2947,1005
13d55461-fabe-3321-9892-a1475d95e5e0,eaed2193-e026-493b-ac57-113360407b06,3190077,315530,1078,961
090549c5-d2bd-43f0-9670-15f94529dc71,67930b3e-e00b-469f-8c74-fd69f20522ec,2115800,423186,620,420
6594be43-081d-4824-93a0-43187a416621,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,10720063,533098,2829,1012
3591e351-1d3a-44be-8d79-a6e735e08eeb,260b6184-8828-48eb-945c-bc4cb6fc34ca,5317343,408219,1917,144
070a4ab0-98b5-3ab1-89a0-c542dcd89f30,73e5e69d-3554-40d8-8516-00cb38737a1c,8482804,1035575,503,466
c0c8f130-2bdb-4402-90bd-81ab85bf6276,1882fe91-cdd9-49c9-9956-8e06a3810bd4,9643318,657207,4154,95
2cb2a8ee-ea8b-4d37-b255-ccc1f88210a0,ca9766a0-1c30-43e6-a213-bac1334efc4a,619029,143950,1725,832
1bd78e54-7ed9-4b05-9aeb-660ddd0b7a36,fac55e3c-d459-45ed-9f9f-f5078d3b3423,4266125,490111,1310,1031
31ca8792-131b-4637-a8c0-1c3e95c1f65c,ee27b2d8-648c-4a9d-a68c-e55066959975,6161752,624755,1839,975
1119b5e5-525b-4875-bc67-5961c345c7c4,cc0b7089-c08d-4c10-b6b0-873582c17fd6,3854580,575713,984,835
38fa48cc-4683-4218-a8ad-5c85879f8788,7527f6c2-d762-4b88-b5e2-9244f1e34c46,9160739,797625,1993,474
1835aad5-98e7-4de2-82a4-c8c95b1c0b69,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6,9961853,1092496,1216,753
d2b1164a-3a3a-4665-81a2-21a8e9d1f372,9011971a-df29-4b57-8889-2e5e9a645cbe,4257159,541339,4376,590
dd8ada9c-0053-456d-937d-9a8d57c94c45,859d0860-d480-4efd-970c-c05d5f1776b8,8175728,434150,4516,543
39520c50-c408-4cfe-a439-b328aa5ca2c5,fa58cf24-0e44-421d-8519-8bf461dcfaa5,8418211,579978,2003,1028
7552508f-47d1-4030-9ab4-7f1cd7118fd4,7441014f-f8f5-494f-81db-ff166fbc078d,4459342,314005,3074,469
1d611371-5fc3-3c3c-9b4d-de3c6d331873,000fc734-b7e1-4a01-92d1-f544261b43f5,15148855,1097733,1354,1
ad1ab896-3f7e-4983-9365-6ea9ff877a0e,3ceeddbd-fba5-4bdb-99f7-2d028ed5afda,7259479,441387,3875,246
3be39b7b-1b7a-40fd-82ff-af28bf458c24,7df4c4de-3181-4a69-bd36-9d663970cebb,10299200,653719,2044,507
17c3f1b4-1432-4c62-979d-ed0b7c8d8c5c,4e4ebde4-0c56-4dec-844b-6c73adcdd92d,5165575,297734,1196,321
17291d2c-11f8-41eb-ab0e-4486ad00850b,cc0b7089-c08d-4c10-b6b0-873582c17fd6,4449222,579844,1178,835
4bedee94-3ef7-483c-a698-b33fbab05478,b4691384-50c3-4afd-9988-51d3ec5db65d,9173329,736775,2335,737
68295e42-142e-46b2-8ae0-2da3b708c762,4c98aa1b-34eb-4336-987f-5e50aa059c00,4376700,566992,2872,312
6f390fd7-6806-4d0c-aa34-7b748b7a099e,e520459c-dff4-491d-a6e4-c97be35e0044,16851924,1122032,2980,941
0587f974-ccb0-4737-8ba3-72b71dfbfb3f,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,13568651,679995,427,323
ffd3235b-31b8-4802-82d0-20dacca2a253,8834d8b5-72a4-4a6e-9d35-3a041b8579fa,2120915,184339,4933,551
e5217e84-1fcb-490e-b226-a03d35a8a03d,2f0c90b1-84d5-47f1-ad75-ad8d30f53f70,273752,63678,4618,176
14f5cf1c-d08a-43f2-95dc-3134e6a1d537,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,7316051,723737,1113,824
ce76fd41-9e38-4f94-8380-c4b360665bef,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,11136297,883630,4335,824
0e0eb674-7c6e-4e31-92f9-3a36e3524da3,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,5808381,526258,860,202
67f5daf2-e49b-4e94-a81d-20df5a3dede0,38f59974-2f4d-4bfa-b2e3-d2696de1b675,4161703,502823,2871,230
b82fb90c-dc4f-42d9-8e4a-4af76078fd9b,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,7490847,664761,4035,682
083bf6b5-33aa-4089-9a93-9e72c1e63be2,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,11422188,716550,585,582
206acc2e-c035-3101-aaac-5ea2e1e7e9df,c07f0676-9143-4217-8a9f-4c26bd636f13,4587000,377331,1430,790
9e89a2b9-4136-4b32-9d84-ca4cac398c22,2baf3276-ed6a-4349-8d2e-f4601e7b2167,11730241,520601,3687,163
9bdd7a1f-ee11-4af8-bc1f-f6ae6096405a,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,4078647,419512,3661,682
04419e1e-3513-4baf-a00c-fdd8d3c5abbd,328d146c-79f1-4eb6-9e40-8ee5710c14e5,10182323,1107729,335,192
bb6e7236-6916-428b-bd35-5f20b11fc01e,d32de3a1-01f0-430e-859a-72307724041c,2639452,204156,4093,862
676c63fe-7c51-4866-92a3-4538e0f90de5,ba853904-ae25-4ebb-89d6-c44cfbd71bd2,10318101,1166781,2858,761
061f92ee-b4df-4020-a030-db572acaa20a,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,6226255,708635,452,939
7216be05-ad36-3605-b692-8a9dfe7eb0e3,8538e728-ca0b-4321-b7e5-cff6565dd4c0,5760116,962391,3024,540
6f49b473-ff6a-3b02-a490-2102640fcb01,494e8d09-f85b-4543-892f-a5096aed1cd4,7342533,824286,2983,292
09d51090-e065-45cc-891e-a66aad896879,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,3730711,366527,660,682
46682177-71a8-4c1c-a394-c86e4b5280cb,b7539c32-53e7-4908-bda3-81449c367da6,17520585,1130018,2212,746
0519d521-b118-4776-90c8-e16d9bde5a09,9fff2f8a-21e6-47de-a2b8-7f449929d43f,5089830,613607,398,665
2ab2cf20-9837-491f-b80d-5c2ca22d2d1c,3ff72a59-f39d-411d-9f93-2d4a86413013,1273883,150530,1676,254
d9ed394e-3b77-44a4-a498-6b64d85da451,7441014f-f8f5-494f-81db-ff166fbc078d,3669733,401852,4473,469
0f48f2e4-ab89-41fe-a124-1bf3d2b7aa38,d32de3a1-01f0-430e-859a-72307724041c,2623869,195816,910,862
6cee336a-2c7f-4909-ab78-971e05549732,9efff43b-3b29-4082-824e-bc82f646f93d,8818131,1306529,2951,656
be69bd09-f237-4dc1-990a-df10051f63dc,bfcb6630-9b31-4e63-b11f-7b0363be72b5,4665746,495319,4130,787
982f336e-8107-451e-9afe-75c65c5843f6,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,4515246,375561,3620,682
df3f82fa-7d78-418d-9625-c74562663c6c,f9133869-f87c-459c-9aa7-2f176cda7e06,21055571,1147579,4544,1023
1aee9374-720c-43a8-bf6b-971eaaa41ce0,7593e0e2-fc1c-4855-a645-731c7504e16b,4666382,234900,1288,477
24dd7fe2-068b-456f-93f2-1eb5400f03dd,b51c672b-85e0-48fe-8648-470a2422229f,13514968,485541,1545,740
025ae808-e5b4-4ac4-9489-967780fe9bbd,53b06622-ec51-4924-a554-58b0affde6b5,3775592,385153,204,339
bb25c99b-d31a-46cb-bd4a-e406b688cdf3,63aa26c3-d59b-4da4-84ac-716b54f1ef4d,20063441,1548611,4088,404
02eb1d64-2798-37ca-aef3-8b3b6f28fad6,f22942a1-6f70-4f48-866e-238cb2308fbd,3250335,498536,250,991
e4b2e389-a776-4438-a59a-72d5638d2272,4f0cb3b7-6c06-4317-ae35-ddf3106a17ee,4233349,220170,4614,323
7107fc06-f6c1-412f-819e-7de0046b75e4,381086ea-f511-4aba-bdf9-71c753dc5077,10670267,873181,3008,225
8eaa7bc3-0fef-4027-8a91-c26aba8024eb,741a6c80-2d6e-4522-9de4-e070798a2d30,15143076,1263853,3487,468
bc9e2485-092d-4071-a530-62c298aa8334,650e7db6-b795-4eb5-a702-5ea2fc46c848,35639544,2840046,4108,406
5ed2c15f-52d1-45f6-a01c-847e7d3fdcc7,d0c7656d-8169-4f77-9dbe-b8f24e40105d,8377597,643086,2713,855
307ec40b-898f-4c1b-ba79-6c3571705c9c,ef326b3d-61f0-4379-aca0-21237d696d63,3499223,223289,1814,981
0a01de59-ce9d-4706-bfde-100b7841107b,adab38f4-297d-4af8-9450-4e84697240e7,3758567,274990,671,711
0cb4caef-835e-45ba-85a5-d51d924e39fa,7527f6c2-d762-4b88-b5e2-9244f1e34c46,4432773,474548,799,474
