song_mbid,artist_mbid,song_name,artist_name,Disco,Gangsta Rap,Grunge,Hip-Hop,House,Kpop,Neo-Psychedelia,Neo-Soul,Nu Metal,Progressive rock,Reggaeton,alt-pop,alternative,alternative metal,alternative rock,art pop,classic rock,cloud rap,country,dance,dance-pop,dream pop,electronic,electropop,emo,emo rap,folk,funk,hard rock,heavy metal,hip hop,hyperpop,indie,indie folk,indie pop,indie rock,jazz,k-pop,metal,metalcore,new wave,pop,pop punk,pop rap,pop rock,post-hardcore,post-punk,punk,punk rock,rage,rap,rnb,rock,shoegaze,soft rock,soul,synthpop,trap
6779aa2f-63bf-4428-ae12-df5284ec41a7,7bd9e20e-74b9-446a-a2ed-a223f82a36e7,Girls Just Wanna Have Fun,Cyndi Lauper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677c6de3-d078-4cfd-80db-cb5e942a48fc,33243fef-ce1a-4ba7-a81e-ec72e4c5029a,So What If I'm A Freak,Snow Strippers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6781c73c-1399-49ac-b410-1a487ca216ab,25b7b584-d952-4662-a8b9-dd8cdfbfeb64,Wassup,A$AP Rocky,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
678359f6-1ac4-456f-abda-0535381e1041,b7539c32-53e7-4908-bda3-81449c367da6,Shades of Cool,Lana Del Rey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67ac0ea9-3f0c-40cf-a1ea-063351e735c4,f2651b63-a44d-4d1d-ba64-d981d971ecd1,Se Preparó,Ozuna,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67bb4b83-bfd9-4594-9a36-5648ed751ce2,b1619173-e106-4515-8e1d-9d2022365459,Ghostride,Crumb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67c22f47-3042-4f03-903a-94f465b7a7f7,b7539c32-53e7-4908-bda3-81449c367da6,Lolita,Lana Del Rey,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67d1c753-17bf-41ce-a57b-61d29429ee49,4159ac30-ecce-43a6-b200-b48801968e30,Once then we'll be free,Wisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
67e62bb9-eeec-41a0-a0fc-a8e451ecef1d,15e0d608-0869-429b-898d-3d8db3ecedd5,Lady Lady,Olivia Dean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
67f1e3f1-9770-45cd-a17f-45b06c575940,6ea37194-8483-470c-8b3d-ca545903a853,Slow Dancing,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67f5daf2-e49b-4e94-a81d-20df5a3dede0,38f59974-2f4d-4bfa-b2e3-d2696de1b675,Shout Out to My Ex,Little Mix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68295e42-142e-46b2-8ae0-2da3b708c762,4c98aa1b-34eb-4336-987f-5e50aa059c00,Hall of Fame (feat. will.i.am),The Script,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
682a2e89-435f-35e0-914a-2aa581cae5ac,084308bd-1654-436f-ba03-df6697104e19,Boulevard of Broken Dreams,Green Day,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
684c19f0-72f4-45fb-9e13-e8086658054d,4159ac30-ecce-43a6-b200-b48801968e30,Sword,Wisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
684e53d2-456b-401e-ad8c-42ec1beed6d9,05dffdbe-dc6e-4c8d-a075-50a09c4cb45c,Everything Ends,Architects,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6855da4b-c74e-4b16-87c5-4eacf7b39dc0,73e5e69d-3554-40d8-8516-00cb38737a1c,Loveeeeeee Song,Rihanna,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685d9ea9-44d1-48ad-a20d-98aa393a9021,777a21a8-0d0f-4cf3-86b4-65bc0eba5649,It's Been Awhile,Staind,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
687e8dda-6561-485d-9bed-2ba4f430e36a,f7441bc7-d7de-4813-a2fc-31a4033d396d,Close to You,Gracie Abrams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68952c92-58ce-4b10-81c5-126c7d233690,4159ac30-ecce-43a6-b200-b48801968e30,Save me now,Wisp,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
68ad5509-9be7-4c85-9c80-5de03871264b,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Self Care,Mac Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68c352ba-85e2-444d-a7bf-4e407fa871a1,c48d4327-8122-4286-af66-05e1ee6ac4d8,Look on Down From the Bridge,Mazzy Star,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68e38f54-7e4c-47e6-b866-9c1069840bf0,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Love Lost,Mac Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68f6f722-f5a0-4520-a339-5734af146a26,a6c6897a-7415-4f8d-b5a5-3a5e05f3be67,Fake You Out,twenty one pilots,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690d599b-5cb5-318b-9325-f4dbb141c217,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Soul to Squeeze,Red Hot Chili Peppers,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69195cc1-7840-42dc-9783-0c51710257a5,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,Work Bitch,Britney Spears,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691ff95d-d29a-30f6-bbb8-5a2c822390c0,9e5fd95d-c0c1-412c-be11-06e7fbe99556,So Anxious,Ginuwine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
69245ce2-6710-353d-8bad-f70f72c29153,95f5b748-d370-47fe-85bd-0af2dc450bc0,Doin' Time,Sublime,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694da04d-1ffc-435c-8b4b-59cc23ac8003,f4abc0b5-3f7a-4eff-8f78-ac078dbce533,bad guy,Billie Eilish,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69516c60-2a9d-40f3-822a-d313a4a47023,95663592-1447-4579-90f7-c94733476667,XO (Only If You Say Yes),ENHYPEN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6989b825-bb0d-338c-99bc-26b4d3e3ead2,a466c2a2-6517-42fb-a160-1087c3bafd9f,Purity,Slipknot,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698f6262-516a-4073-b746-4a7b5dc3a643,ce4a1c08-6912-423f-bf6c-97ce69f5e89f,Right Side of My Neck,Faye Webster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699f315a-d8a3-46f1-b01c-4151a255605e,49204a7a-ed85-407a-828f-6fd46f1d8126,Attention,NewJeans,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69b2905d-c802-476d-ab5c-096f982331b3,381086ea-f511-4aba-bdf9-71c753dc5077,BLOOD.,Kendrick Lamar,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69c77298-90ee-477b-9332-7ac1c4aa1d53,20244d07-534f-4eff-b4d4-930878889970,Wildest Dreams,Taylor Swift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69ed6f8a-d889-4458-b442-5cd9a04a1f8c,859d0860-d480-4efd-970c-c05d5f1776b8,Halo,Beyoncé,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
69f5ed7f-a914-41d8-a2a9-e7d47e9e33a8,260b6184-8828-48eb-945c-bc4cb6fc34ca,Guess featuring billie eilish,Charli xcx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a19f60b-93ec-3d9c-b15c-02477c068f02,a9ee533f-8871-4f62-a6bb-91eb264abc90,Criminal,Fiona Apple,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a2761dc-d327-39a2-b19e-d33ba8e216cf,4a4ee089-93b1-4470-af9a-6ff575d32704,Firestarter,The Prodigy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a3653fa-8072-46b8-b18a-352219ba7b0d,cc0b7089-c08d-4c10-b6b0-873582c17fd6,ATWA,System of a Down,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6a380dda-a075-44a3-aea4-63e842c7dcda,757ed661-fbad-4e45-b1cd-a6b09f06f54a,Agony,Yung Lean,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a4a95f2-c1ef-433c-9918-b6d1bd6e19ed,36494952-f434-45d8-a958-8b4acdbcf8a8,Wake Up in the Sky,Gucci Mane,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6a52bda8-9dc0-4bac-92f7-3d95e8928cea,e8bd5b47-e8b4-4671-a9f6-590a92e88898,the rot,Dean Blunt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a53f415-0cc3-47cb-b5d9-c5336e75a495,73e5e69d-3554-40d8-8516-00cb38737a1c,Take a Bow,Rihanna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6a64b3be-e769-3dae-ba91-386fbfd5b578,056e4f3e-d505-4dad-8ec1-d04f521cbb56,Da Funk,Daft Punk,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a6ac233-e278-434c-b29f-604601d56d9e,c48d4327-8122-4286-af66-05e1ee6ac4d8,"Quiet, The Winter Harbor",Mazzy Star,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a6e3cfa-1e28-3a45-b571-670abdf7d554,34557d8f-ee4a-44ab-ae6e-49bb8ac604d0,Dreaming of You,Cigarettes After Sex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6a996ad3-66e2-3d7c-957c-5299ed3cd6a1,c3cceeed-3332-4cf0-8c4c-bbde425147b6,Still Loving You,Scorpions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6ab2c5ba-e3f8-4940-8a9b-0573acff959c,c3cceeed-3332-4cf0-8c4c-bbde425147b6,Rock You Like a Hurricane,Scorpions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6ab5f893-d844-4c9e-90c2-65aea3a127d8,b51c672b-85e0-48fe-8648-470a2422229f,Dirty Work,aespa,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ac4c114-37cc-49c6-8996-afb1b6e5ed58,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,Bluest Flame,Selena Gomez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6ac63d5f-4a07-47aa-8efa-572df54e34f4,40f5d9e4-2de7-4f2d-ad41-e31a9a9fea27,I Don't Owe You Anything - 2011 Remaster,The Smiths,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6accb684-364c-470b-97b4-003acbfaca67,610b71d9-fa78-47d6-9073-083922e73840,High Fashion,Addison Rae,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6acd1528-dc59-4a36-9123-0af0b0f1b958,3414d446-735a-443c-931f-10634f57e5b9,DJ Got Us Fallin' in Love (feat. Pitbull),Usher,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6ad0cea9-50b9-4f87-9639-5e98806b1452,8ed919fb-eaee-45a1-ba99-b3ede9ca5f1d,Circles,Pierce the Veil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
6ad96c6c-36df-4740-9074-60e5b4c7b5de,d89de379-665d-425c-b2e9-41b95d1edb36,Smile in Your Sleep,Silverstein,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6b0a42d0-0b5f-43ec-8696-9e916fd06136,e21857d5-3256-4547-afb3-4b6ded592596,Clint Eastwood,Gorillaz,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6b22f42d-cad9-4372-b83f-163d659d3a3b,68c261d5-48c8-4ea9-9466-9fc908dc79bb,The Ballad Of Matt & Mica,Magdalena Bay,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
6b3f370a-2c47-43b2-ab87-596a3c74d943,f1106b17-dcbb-45f6-b938-199ccfab50cc,Blue Monday,New Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6b4d9194-27c4-42c8-814d-76fbd9ad55d1,3e55d51d-687f-4a9d-af96-2fabccf802e5,Step On Me,The Cardigans,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6b51ca05-6800-47a3-a47c-5ae7af9b731c,a0e8a1b1-5f8f-475a-a253-17415c17d0ff,Jet Fuel,Mac Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b56648c-7db3-493c-9cbb-17ae4ed78b91,f4fdbb4c-e4b7-47a0-b83b-d91bbfcfa387,imperfect for you,Ariana Grande,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b611360-bd60-4e24-b3b6-18e57237d13e,f6beac20-5dfe-4d1f-ae02-0b0a740aafd6,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6b67c295-c22b-41eb-907c-5f47d0807d2b,c42e60f4-4520-4954-b6e4-82bbdf532c11,I'll Be Right There,JPEGMAFIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b70e767-860b-496e-97f7-696fcb30266d,793e220b-64f8-46d9-954d-e033dbcfeef4,4th Dimension,KIDS SEE GHOSTS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
6b804de0-490b-4bed-9c1a-12bbd73c944b,12a9e259-f7cb-4fca-87b1-a6c5fd38c300,*Equip Sunglasses*,Hot Mulligan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6ba16a02-87f2-4c08-af60-6cf2edd8d7fe,0fabbc1d-8d94-4a61-bd1d-1099ad1e4559,Nervous Young Inhumans,Car Seat Headrest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bb5dc3a-8527-32d5-8977-f2f619b027a6,084308bd-1654-436f-ba03-df6697104e19,When I Come Around,Green Day,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bb9e766-97a5-440f-9173-99515493d2d4,20244d07-534f-4eff-b4d4-930878889970,Anti-Hero,Taylor Swift,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6bd03e5e-8a2b-4b45-8fca-f14d3c7cab5c,25ab7547-a4d2-480b-b028-c7f3497bc858,Tree Among Shrubs,Men I Trust,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6bde849e-072e-3446-a942-2cacae29a0aa,945d3b69-27cd-45fa-b491-52553a63dead,Constant Headache,Joyce Manor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6be45a90-ae92-42ac-bc56-925e4454ba60,e0140a67-e4d1-4f13-8a01-364355bee46e,DAISIES,Justin Bieber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6be79cb7-bd34-46f7-a20e-5b0740b7db0e,fb7272ba-f130-4f0a-934d-6eeea4c18c9a,Tired of Being Alone,Al Green,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6c183764-60d1-44c9-a046-770bf499e88c,ac452d5e-e3d9-4759-b045-f876b631a2ca,Can I Be Him,James Arthur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
